MovieID, MovieName
88461,®QuÇ he hecho yo para merecer esto (1984) 
88680,After Hours (1985) 
88683,Agnes of God (1985)
88707,American Flyers (1985)
88708,American Ninja (1985) 
88763,Back to the Future (1985) 
88782,Before Stonewall (1984)
88794,Better Off Dead... (1985)
88814,The Black Cauldron (1985)
88846,Brazil (1985) 
88847,The Breakfast Club (1985) 
88850,Brewsters Millions (1985)
88856,Broken Down Film (1985)
88870,El caballero del drag¢n (1985) 
88889,Cats Eye (1985) 
88930,Clue (1985)
88933,Cocoon (1985) 
88939,The Color Purple (1985)
88944,Commando (1985) 
88961,Creature (1985)
88967,Crimewave (1985)
88979,D.A.R.Y.L. (1985)
88987,Dance with a Stranger (1985)
88993,Day of the Dead (1985)
89013,Dämoni (1985)
89015,Desert Hearts (1985)
89017,Desperately Seeking Susan (1985)
89048,Do§a Herlinda y su hijo (1985) 
89066,DÇtective (1985)
89092,Enemy Mine (1985) 
89114,Explorers (1985)
89118,F/X (1986)
89126,Fandango (1985)
89155,Fletch (1985)
89173,Friday the 13th A New Beginning (1985)
89175,Fright Night (1985) 
89200,Ghoulies (1985) 
89208,Girls Just Want to Have Fun (1985)
89218,The Goonies (1985) 
89222,Gotcha (1985) 
89265,The Heavenly Kid (1985) 
89276,La historia oficial (1985)
89280,Hobgoblins (1988) 
89283,The Holcroft Covenant (1985)
89308,Howling II Stirba - Werewolf Bitch (1985)
89338,Inferno in diretta (1985) 
89343,Insignificance (1985) 
89346,Into the Night (1985) 
89360,Jagged Edge (1985)
89370,The Jewel of the Nile (1985) 
89393,Just One of the Guys (1985)
89421,King Solomons Mines (1985) 
89424,Kiss of the Spider Woman (1985)
89444,Krush Groove (1985) 
89457,Ladyhawke (1985) 
89461,The Last Dragon (1985) 
89469,Legend (1985) 
89470,The Legend of Billie Jean (1985)
89473,Harimu Ogen (1985)
89489,Lifeforce (1985)
89504,Lost in America (1985)
89523,Lust in the Dust (1985)
89530,Mad Max Beyond Thunderdome (1985) 
89537,Mala Noche (1986)
89543,The Man with One Red Shoe (1985)
89552,Mard (1985) 
89560,Mask (1985)
89562,Nudo e selvaggio (1985) 
89599,Mirch Masala (1987)
89604,Missing in   2 The Beginning (1985) 
89646,Muthal Mariyathai (1985)
89670,European Vacation (1985) 
89686,A Nightmare on Elm Street Part 2 Freddys Revenge (1985)
89695,No Retreat No Surrender (1986) 
89730,Once Bitten (1985) 
89731,One Magic Christmas (1985) 
89733,Opasno dlya zhizni (1985)
89740,Orions belte (1985) 
89748,Otac na sluzbenom putu (1985)
89755,Out of Africa (1985)Biography
89767,Pale Rider (1985)
89791,Pee-wees Big   (1985) 
89822,Police Academy 2 Their First Assignment (1985) 
89826,Porkys Revenge (1985)
89841,Prizzis Honor (1985)
89853,The Purple Rose of Cairo (1985) 
89869,The Quiet Earth (1985)
89880,Rambo First Blood Part II (1985) 
89881,Ran (1985) 
89885,Re-Animator (1985)
89886,Real Genius (1985)
89893,Red Sonja (1985) 
89901,Remo Williams The   Begins (1985) 
89904,Restless Natives (1985)
89907,The Return of the Living Dead (1985) 
89908,Return to Oz (1985)
89927,Rocky IV (1985)
89941,Runaway Train (1985) 
89945,Rustlers Rhapsody (1985)
89961,Santa Claus (1985)
90021,Silver Bullet (1985) 
90022,Silverado (1985)
90055,Speriamo che sia femmina (1986) 
90056,Spies Like Us (1985) 
90060,St. Elmos Fire (1985)
90073,Stick (1985)
90094,The Stuff (1985) 
90095,Subway (1985)
90098,Summer Rental (1985) 
90103,The Sure Thing (1985) 
90130,Target (1985)
90142,Teen Wolf (1985) 
90180,To Live and Die in L.A. (1985)
90190,The Toxic Avenger (1984) 
90192,Trancers (1985)
90197,Tras el cristal (1987) 
90203,The Trip to Bountiful (1985)
90213,Tuff Turf (1985) 
90217,Turk 182 (1985) 
90233,Underworld (1985) 
90246,Vabank II czyli riposta (1985)
90247,Vacanze in America (1984)
90251,Variety (1983)
90257,Vesnicko m† strediskov† (1985)
90264,A View to a Kill (1985) 
90270,Vision Quest (1985)
90305,Weird Science (1985) 
90315,When the Wind Blows (1986)
90319,White Nights (1985)
90329,Witness (1985)
90350,Year of the Dragon (1985)
90357,Young Sherlock Holmes (1985) 
90366,A Zed &amp; Two Noughts (1986) 
90555,Crocodile Dundee (1986) 
90557,Round Midnight (1986)
90563,37¯2 le matin (1986)
90567,52 Pick-Up (1986)
90570,84 Charing Cross Road (1987)
90579,Abel (1986)
90583,About Last Night... (1986) 
90605,Aliens (1986) 
90633,An American Tail (1986)
90655,April Fools Day (1986) 
90670,At Close Range (1986) 
90685,Back to School (1986)
90713,The Best of Times (1986) 
90727,Big Trouble (1986)
90728,Big Trouble in Little China (1986) 
90735,Black Moon Rising (1986)
90738,Black Widow (1987)
90750,Blood Hook (1986) 
90753,Blue City (1986)
90756,Blue Velvet (1986)
90771,Breeders (1986)
90774,Brighton Beach Memoirs (1986)
90793,Captain EO (1986)
90798,Caravaggio (1986)
90807,Cassandra (1986)
90812,Chameli Ki Shaadi (1986) 
90830,Children of a Lesser God (1986)
90837,Chopping Mall (1986) 
90848,The Clan of the Cave Bear (1986) 
90849,Class of Nuke Em High (1986) 
90852,Clockwise (1986)
90859,Cobra (1986)
90863,The Color of Money (1986)
90881,Crawlspace (1986)
90886,Crimes of the Heart (1986) 
90887,Critters (1986) 
90888,Crossroads (1986)
90917,Deadly Friend (1986) 
90927,The Delta Force (1986) 
90930,Dämoni 2... lincubo ritorna (1986)
90966,Down and Out in Beverly Hills (1986)
90967,Down by Law (1986)
90982,Duvar (1983)
91019,Every Time We Say Goodbye (1986)
91024,Extremities (1986)
91042,Ferris Buellers Day Off (1986) 
91055,Firewalker (1986) 
91059,Flight of the Navigator (1986) 
91064,The Fly (1986)
91080,Jason Lives Friday the 13th Part VI (1986)
91083,From Beyond (1986)
91129,The Golden Child (1986) 
91149,The Great Mouse Detective (1986)
91159,Gung Ho (1986) 
91165,Hamburger The Motion Picture (1986)
91167,Hannah and Her Sisters (1986) 
91187,Heartbreak Ridge (1986) 
91188,Heartburn (1986) 
91203,Highlander (1986) 
91209,The Hitcher (1986)
91213,Hollywood Vice Squad (1986) 
91214,Hombre mirando al sudeste (1986)
91217,Hoosiers (1986)
91223,House (1986) 
91225,Howard the Duck (1986) 
91251,Idi i smotri (1985)
91276,Invaders from Mars (1986)
91278,Iron Eagle (1986)
91306,Jumpin Jack Flash (1986)
91326,The Karate Kid Part II (1986)
91327,Karins ansikte (1984) 
91338,Killer Party (1986) 
91339,Killer Workout (1987)
91355,Kong bu fen zi (1986)
91369,Labyrinth (1986)
91374,Lady Jane (1986)
91419,Little Shop of  s (1986)
91431,Long xiong hu di (1986) 
91445,Lucas (1986) 
91462,The Majorettes (1987)
91474,Manhunter (1986)
91480,Manon des sources (1986)
91495,Matador (1986)
91497,Mauvais sang (1986) 
91498,Max mon amour (1986)
91499,Maximum Overdrive (1986) 
91530,The Mission (1986) 
91538,Mona Lisa (1986) 
91541,The Money Pit (1986)
91554,The Morning After (1986)
91557,The Mosquito Coast (1986) 
91578,My Beautiful Laundrette (1985) 
91579,My Chauffeur (1986)
91605,Der Name der Rose (1986)
91630,Night of the Creeps (1986) 
91635,Nine 1/2 Weeks (1986)
91637,No Mercy (1986)
91642,Nobodys Fool (1986) 
91653,Nothing in Common (1986) 
91670,Offret (1986)
91680,One Crazy Summer (1986)
91738,Peggy Sue Got Married (1986) 
91763,Platoon (1986) 
91777,Police Academy 3 Back in Training (1986)
91778,Poltergeist II The Other Side (1986)
91790,Pretty in Pink (1986) 
91799,Psycho III (1986)
91814,Quicksilver (1986) 
91817,Rad (1986)
91819,Il ragazzo del pony express (1986)
91828,Raw Deal (1986)
91829,Rawhead Rex (1986) 
91837,Regalo di Natale (1986)
91859,Rita Sue and Bob Too (1987) 
91860,Rivers Edge (1986) 
91867,A Room with a View (1985)
91875,Running Scared (1986) 
91877,Ruthless People (1986)
91886,Salvador (1986)
91934,Shanghai Surprise (1986)
91939,Shes Gotta Have It (1986)
91949,  Circuit (1986)
91954,Sid and Nancy (1986)
91969,Slaughter High (1986) 
91983,Something Wild (1986)
91993,SpaceCamp (1986)
92005,Stand by Me (1986) 
92007,Star Trek IV The Voyage Home (1986) 
92022,Streets of Gold (1986)
92030,The Supernaturals (1986)
92048,Tampopo (1985)
92067,Tenkñ no shiro Rapyuta (1986)
92068,Tenue de soirÇe (1986)
92074,TerrorVision (1986) 
92076,The Texas Chainsaw Massacre 2 (1986) 
92085,Thrashin (1986) 
92086,≠Three Amigos (1986) 
92090,ThÇräse (1986)
92099,Top Gun (1986) 
92105,Tough Guys (1986)
92106,The Transformers The Movie (1986)
92112,Trick or Treat (1986) 
92115,Troll (1986) 
92147,Vamp (1986) 
92214,Wildcats (1986)
92226,Wise Guys (1986)
92240,The Wraith (1986) 
92263,Ying hung boon sik (1986)
92272,Youngblood (1986)
92298,Zone Troopers (1985)
92493,Crocodile Dundee II (1988) 
92494,*batteries not included (1987) 
92513, s in Babysitting (1987) 
92546,Amazon Women on the Moon (1987)
92549,Miami Connection (1987)
92563,Angel Heart (1987)
92576,Deliria (1987)
92593,Au revoir les enfants (1987)
92603,Babettes gëstebud (1987)
92605,Baby Boom (1987) 
92610,Bad Taste (1987) 
92615,The Barbarians (1987) 
92618,Barfly (1987) 
92627,The Bedroom Window (1987)
92632,The Believers (1987) 
92644,Beverly Hills Cop II (1987) 
92651,Bicycleran (1987)
92654,The Big Easy (1986) 
92666,Blind Date (1987)
92669,Blood Diner (1987) 
92675,Bloodsport (1988)Biography
92695,The Brave Little Toaster (1987)
92699,Broadcast News (1987) 
92710,Burglar (1987)
92718,Cant Buy Me Love (1987) 
92745,Chelovek s bulvara Kaputsinov (1987)
92783,Cop (1988) 
92796,Creepshow 2 (1987) 
92802,Cross My Heart (1987)
92812,Cyclone (1987)
92834,Date with an Angel (1987) 
92843,The Dead (1987)
92857,Death Wish 4 The Crackdown (1987)
92879,Desyat negrityat (1987)
92890,Dirty Dancing (1987)
92906,Dolls (1987) 
92925,Dragnet (1987)
92933,Dudes (1987)
92948,Eddie Murphy Raw (1987) 
92965,Empire of the Sun (1987)
92972,Epidemic (1987) 
92974,Ernest Goes to Camp (1987) 
92991,Evil Dead II (1987) 
92997,Extreme Prejudice (1987)
93004,La famiglia (1987)
93010,Fatal Attr  (1987)
93011,Fatal Beauty (1987) 
93036,Flowers in the Attic (1987)
93044,The Fourth Protocol (1987)
93051,From the Hip (1987) 
93058,Full Metal Jacket (1987)
93072,The Garbage Pail Kids Movie (1987)
93075,The Gate (1987) 
93091,Ghoulies II (1988) 
93105,Good Morning Vietnam (1987) 
93132,Hachik monogatari (1987)
93137,Hamburger Hill (1987)
93139,Hamlet liikemaailmassa (1987) 
93144,Hansel and Gretel (1987)
93148,Harry and the Hendersons (1987)
93171,Hell Comes to Frogtown (1988) 
93177,Hellraiser (1987)
93185,The Hidden (1987)
93191,Der Himmel Åber Berlin (1987) 
93200,Hollywood Shuffle (1987)
93220,House II The Second Story (1987) 
93223,House of Games (1987)
93227,Howling III (1987) 
93228,Huan le long hu bang (1987) 
93229,Huang jia shi jie (1985)
93260,Innerspace (1987) 
93278,Ishtar (1987) 
93300,Jaws The Revenge (1987)
93342,Khane-ye doust kodjast? (1987)
93378,La Bamba (1987)
93389,The Last Emperor (1987)
93407,Less Than Zero (1987) 
93409,Lethal Weapon (1987)
93412,La ley del deseo (1987) 
93418,Like Father Like Son (1987) 
93427,Var†zslat - Queen Budapesten (1987)
93428,The Living Daylights (1987) 
93437,The Lost Boys (1987) 
93477,Making Mr. Right (1987)
93493,Mannequin (1987) 
93497,Mariana Mariana (1987)
93507,Masters of the Universe (1987) 
93512,Maurice (1987)
93543,Mio min Mio (1987) 
93560,The Monster Squad (1987) 
93561,Montecarlo Gran Casinï (1987)
93565,Moonstruck (1987) 
93578,Mr India (1987) 
93605,Near Dark (1987) 
93608,Nekromantik (1987)
93624,Night of the Demons (1988)
93629,A Nightmare on Elm Street 3 Dream Warriors (1987)
93640,No Way Out (1987) 
93645,Noi uomini duri (1987)
93664,Oci ciornie (1987)
93690,Outrageous Fortune (1987)
93692,Over the Top (1987) 
93693,Overboard (1987)
93744,The New  s of Pippi Longstocking (1988) 
93748,Planes Trains &amp; Automobiles (1987) 
93754,Monanieba (1984) 
93756,Police Academy 4 Citizens on Patrol (1987) 
93773,Predator (1987) 
93776,Prick Up Your Ears (1987)
93777,Prince of Darkness (1987)
93779,The Princess Bride (1987) 
93780,The Principal (1987) 
93818,Radio Days (1987) 
93820,Rage of Honor (1987) 
93822,Raising Arizona (1987)
93832,Reds Dream (1987)
93833,Redneck Zombies (1989) 
93855,A Return to Salems Lot (1987)
93870,RoboCop (1987)
93886,Roxanne (1987) 
93894,The Running Man (1987)
93912,Salvation Have You Said Your Prayers Today? (1987)
93936,The Secret of My Succe$s (1987)
93940,September (1987)
93978,Sien nui yau wan (1987) 
93996,Slumber Party Massacre II (1987) 
94006,Some Kind of Wonderful (1987)
94008,Someone to Watch Over Me (1987)
94011,Sous le soleil de Satan (1987)
94012,Spaceballs (1987) 
94021,The Squeeze (1987) 
94025,Stakeout (1987) 
94027,Stand and Deliver (1988)
94035,The Stepfather (1987)
94070,Summer Camp Nightmare (1987)
94072,Summer School (1987)
94074,Superman IV The Quest for Peace (1987) 
94077,Surf Nazis Must Die (1987) 
94108,Un tassinaro a New York (1987)
94118,Teen Wolf Too (1987)
94137,3 Men and a Baby (1987) 
94138,Three OClock High (1987)
94142,Throw Momma from the Train (1987)
94155,Tin Men (1987) 
94226,The Untouchables (1987) 
94291,Wall Street (1987) 
94293,Wanted Dead or Alive (1986)
94315,The Whales of August (1987)
94320,White of the Eye (1987)
94321,Whos That Girl (1987)
94332,The Witches of Eastwick (1987) 
94336,Withnail &amp; I (1987) 
94347,The Year My Voice Broke (1987)
94349,Yeelen (1987) 
94357,Ying hung boon sik II (1987)
94361,You Talkin to Me? (1987)
94364,Your Face (1987)
94384,Zombie vs. Ninja (1989) 
94588,Gatorbait II Cajun Justice (1988)
94593,18 Again (1988) 
94597,976-EVIL (1988)
94602,Above the Law (1988)
94606,The Accidental Tourist (1988)
94608,The Accused (1988) 
94612,  Jackson (1988) 
94625,Akira (1988)
94631,Alien Nation (1988)
94641,Amanece que no es poco (1989)
94663,Another Woman (1988)
94675,Ariel (1988)
94678,Arthur 2 On the Rocks (1988)
94715,Beaches (1988) 
94716,The Beast of  (1988)
94721,Beetle Juice (1988) 
94737,Big (1988) 
94739,Big Business (1988)
94744,Big Top Pee-wee (1988)
94746,Biloxi Blues (1988) 
94750,Black Eagle (1988) 
94761,The Blob (1988)
94793,Brain Damage (1988) 
94799,Bright Lights Big City (1988)
94812,Bull Durham (1988)
94819,Buster (1988)Biography
94828,Camille Claudel (1988)
94842,Casa mia casa mia... (1988)
94862,Childs Play (1988)
94884,Clean and Sober (1988)
94888,Cobra Verde (1987) 
94889,Cocktail (1988)
94890,Cocoon The Return (1988) 
94894,Colors (1988)
94898,Coming to America (1988) 
94907,Consuming Passions (1988)
94919,Critters 2 (1988) 
94921,Crossing Delancey (1988)
94923,Crusoe (1988)
94924,Evil Angels (1988)
94947,Dangerous Liaisons (1988)
94961,Dead Heat (1988) 
94963,The Dead Pool (1988)
94964,Dead Ringers (1988)
94980,The Decline of  Civilization Part II The Metal Years (1988)
94992,Delitti e profumi (1988)
94998,Demonwarp (1988)
95016,Die Hard (1988)
95031,Dirty Rotten Scoundrels (1988)
95037,Distant Voices Still Lives (1988)
95050,Dominick and Eugene (1988)
95088,Elvira Mistress of the Dark (1988) 
95107,Ernest Saves Christmas (1988)
95159,A Fish Called Wanda (1988)
95169,For Keeps? (1988)
95174,Frantic (1988) 
95179,Friday the 13th Part VII The New Blood (1988)
95187,Fun Down There (1989) 
95243,Gorillas in the Mist The Story of Dian Fossey (1988)
95250,Le grand bleu (1988)
95253,The Great Outdoors (1988)
95270,Hairspray (1988)
95271,Halloween 4 The Return of Michael Myers (1988)
95294,Hellbound Hellraiser II (1988)
95296,Hero and the Terror (1988)
95299,Hide and Go Shriek (1988)
95300,Hifazat (1987)
95302,High Hopes (1988) 
95327,Hotaru no haka (1988)
95348,Im Gonna Git You Sucka (1988) 
95379,Intruder (1989)
95384,It Takes Two (1988)
95409,Johnny Be Good (1988)
95441,Kholodnoe leto pyatdesyat tretego (1987)
95444,Killer Klowns from Outer Space (1988) 
95467,Kr¢tki film o milosci (1988)
95468,Kr¢tki film o zabijaniu (1988) 
95484,Lady in White (1988) 
95488,The Lair of the White Worm (1988)
95489,The Land Before Time (1988)
95497,The Last Temptation of Christ (1988)
95519,License to Drive (1988)
95560,Mac and Me (1988)
95574,Malenkaya Vera (1988)
95583,Maniac Cop (1988)
95593,Married to the Mob (1988)
95626,Messenger of Death (1988)
95631,Midnight Run (1988) 
95647,Mississippi Burning (1988)
95649,The Moderns (1988) 
95652,Monkey Shines (1988) 
95675,Mujeres al borde de un ataque de nervios (1988) 
95687,My Stepmother Is an Alien (1988)
95690,Mystic Pizza (1988) 
95705,The Naked Gun From the Files of Police Squad (1988) 
95715,Neco z Alenky (1988)
95719,The Nest (1988)
95730,The Night Before (1988)
95742,A Nightmare on Elm Street 4 The Dream Master (1988)
95758,Nu zi jian yu (1988)
95765,Cinema Paradiso (1988)
95776,Oliver &amp; Company (1988)
95800,Lours (1988)
95801,Out of Rosenheim (1987) 
95809,PS sista sommaren (1988) 
95827,Pascalis Island (1988)
95863,Phantasm II (1988) 
95871,Pin (1988)
95882,Police Academy 5 Assignment Miami Beach (1988)
95889,Poltergeist III (1988)
95895,Powaqqatsi (1988)
95897,The Presidio (1988)
95900,Prime Evil (1989)
95904,Prison (1988) 
95925,Pumpkinhead (1988)
95927,Punchline (1988) 
95953,Rain Man (1988)
95956,Rambo III (1988) 
95958,Rampage (1987)
95963,Red Heat (1988) 
95971,Rejuvenatrix (1988)
95984,Retribution (1987)
95990,Return of the Living Dead Part II (1988) 
95997,Rituelen (1989)
96018,Running on Empty (1988) 
96054,School Daze (1988) 
96061,Scrooged (1988) 
96071,The Serpent and the Rainbow (1988)
96073,The Seventh Sign (1988) 
96087,Shakedown (1988)
96098,Shoot to Kill (1988) 
96101,  Circuit 2 (1988) 
96118,Sleepaway Camp II Unhappy Campers (1988) 
96119,Sleepaway Camp III Teenage Wasteland (1989) 
96142,Sorority Babes in the Slimeball Bowl-O-Rama (1988) 
96149,Space Mutiny (1988) 
96163,Spoorloos (1988)
96171,Stealing Home (1988)
96211,Taffin (1988)
96219,Talk Radio (1988)
96244,Tequila Sunrise (1988)
96251,Tetsuo (1989)
96252,Tezaab (1988)
96256,They Live (1988) 
96257,The Thin Blue Line (1988)
96283,Tonari no Totoro (1988)
96288,Topio stin omichli (1988)
96289,Torch Song Trilogy (1988) 
96316,Tucker The Man and His Dream (1988)
96320,Twins (1988) 
96332,The Unbearable Lightness of Being (1988)
96340,The Unholy (1988)
96344,The Unnamable (1988)
96378,Vibes (1988) 
96426,Waxwork (1988) 
96438,Who Framed Roger Rabbit (1988)
96446,Willow (1988) 
96454,Without a Clue (1988)
96461,Wong gok ka moon (1988) 
96463,Working Girl (1988) 
96465,World Gone Wild (1988)
96487,Young Guns (1988)
96511,Zombi 3 (1988) 
96734,The Burbs (1989) 
96744,84C MoPic (1989)
96754,The Abyss (1989) 
96764,The  s of Baron Munchausen (1988) 
96786,Alienator (1990)
96787,All Dogs Go to Heaven (1989)
96794,Always (1989)
96858,Avariya - doch menta (1989)
96870,Going Overboard (1989)
96871,Baby Blood (1990)
96874,Back to the Future Part II (1989) 
96880,Balance (1989)
96885,Ban wo chuang tian ya (1989) 
96895,Batman (1989) 
96913,Best of the Best (1989) 
96920,Beyond the Door III (1989)
96928,Bill &amp; Teds Excellent   (1989) 
96933,Black Rain (1989)
96945,Blind Fury (1989)
96969,Born on the Fourth of July (1989)
96994,Bunker Palace Htel (1989)
97001,C.H.U.D. II - Bud the Chud (1989) 
97017,The Carpenter (1988)
97027,Casualties of  (1989)
97044,Chances Are (1989) 
97059,The Chilling (1989)
97076,Cold Feet (1989)
97095,Coming Out (1989)
97108,The Cook the Thief
97116,Cousins (1989)
97123,Crimes and Misdemeanors (1989) 
97125,Criminal Law (1988)
97136,Cutting Class (1989) 
97138,Cyborg (1989)
97162,Dead Calm (1989)
97165,Dead Poets Society (1989)
